2016.90,2043.37,92132048
2043.23,2075.81,103251320
2038.54,2066.36,96737400
2037.25,2076.67,101470360
2036.05,2074.86,121174176
2010.40,2092.87,159970768
1960.28,2009.36,89797984
1946.37,1969.15,64538732
1953.12,1983.21,84136488
2002.37,2021.54,91345224
1974.10,2022.14,100394176
1965.52,1996.54,93466472
1978.43,2007.62,86415424
1957.57,1995.92,78051392
1925.65,1987.98,100737968
1942.37,1980.54,105813320
1922.82,1959.16,101192528
1849.65,1963.57,138158528
1958.40,2068.86,109198216
2042.88,2085.86,79673224
2082.82,2132.81,77787928
2115.79,2150.82,75425016
2138.35,2161.68,69632272
2147.03,2169.36,75757792
2142.78,2163.85,77857472
2126.22,2190.10,94371096
2205.07,2250.63,89978080
2240.07,2266.69,81538696
2260.87,2276.86,76483304
2264.76,2297.10,101895816
2294.11,2313.43,96882808
2299.37,2325.53,108162552
2310.49,2325.72,111913032
2321.17,2334.33,125250736
2270.25,2292.59,101441208
2274.10,2304.95,124019848
2292.43,2314.18,128360032
2290.12,2305.30,124173176
2281.90,2309.39,139150512
2248.41,2288.09,126126008
2210.77,2252.87,110284384
2213.58,2225.19,71722896
2205.87,2239.93,83244976
2231.36,2250.85,86211224
2225.81,2247.67,90335480
2221.38,2247.86,98531632
2235.42,2255.21,90371936
2219.44,2240.26,86452360
2212.50,2236.07,92268144
2179.05,2222.81,88583464
2161.14,2179.65,68337936
2173.86,2210.58,76673968
2191.85,2224.63,96704184
2184.11,2226.12,91600264
2182.81,2242.62,96541320
2232.26,2245.12,95233728
2200.58,2250.11,109660560
2175.44,2206.03,71616928
2178.47,2197.51,68314176
2165.78,2196.43,79992176
2177.39,2204.99,71632320
2132.63,2157.31,89118472
2137.47,2155.51,108063016
2121.84,2161.94,119643360
2093.20,2163.66,143092800
2123.07,2140.96,88401328
2122.68,2170.61,113924512
2159.87,2183.41,103008952
2177.73,2226.85,146347088
2204.24,2227.34,149132832
2190.39,2230.28,136694400
2184.36,2203.29,103724624
2183.25,2211.03,126767944
2183.40,2228.11,154638640
2221.14,2240.25,153722832
2226.40,2242.98,165983392
2200.53,2228.87,156892176
2186.48,2214.59,149775888
2185.18,2212.35,130871736
2161.49,2200.02,126710200
2165.16,2176.30,92810080
2149.59,2165.78,105401784
2154.72,2192.23,140415344
2193.72,2217.97,160212768
2187.24,2219.54,160415056
2198.34,2223.07,133174856
2172.04,2195.90,115111888
2184.92,2230.93,154542544
2226.17,2248.47,154884032
2228.48,2259.42,171984224
2226.29,2270.27,209715120
2233.00,2258.07,244349456
2202.82,2238.55,237206656
2151.35,2218.53,219427088
2119.02,2143.24,143260656
2115.24,2127.85,126544104
2115.75,2133.00,142000384
2095.46,2123.85,138893184
2078.46,2108.68,149158528
2089.09,2114.39,170075648
2088.24,2110.89,133268224
2080.86,2113.82,161392032
2090.43,2105.38,126341968
2056.13,2097.34,119932648
2029.36,2079.85,112426352
2062.37,2083.33,90928304
2056.91,2076.32,87445992
2066.07,2098.98,107381768
2052.70,2091.13,97446776
2061.65,2198.85,153063328
2079.97,2108.41,99396656
2093.04,2122.97,114437808
2093.80,2106.40,117708872
2055.72,2102.35,135128976
2030.13,2061.71,95316416
2037.25,2058.56,84133288
2043.75,2069.56,107712592
2034.96,2066.74,105580976
2025.23,2050.91,85517968
2025.65,2047.08,93592768
1997.06,2029.93,91256688
1987.88,2015.47,70160608
1965.36,2006.23,77219784
1969.85,1997.84,78683272
2000.80,2021.57,73800424
2016.43,2045.36,98545368
2010.42,2042.77,106655776
2014.70,2044.73,73598752
2031.47,2045.93,62615184
2039.77,2051.58,73865464
2026.99,2047.13,72529048
2029.63,2044.85,88815424
2034.45,2060.99,92947920
2039.05,2052.53,84210584
2008.93,2052.34,98892848
1992.02,2014.15,59844912
1984.82,2005.94,56271248
2001.33,2017.87,67305720
2014.41,2034.71,72755720
2010.20,2027.41,67436224
2001.14,2027.43,70366616
2000.40,2027.18,66544780
2008.01,2029.30,75616120
2026.45,2057.20,75941880
2037.11,2062.95,71647368
2029.25,2052.28,63402936
2034.01,2078.68,89587608
2075.90,2102.17,84497240
2101.02,2113.11,68485480
2087.42,2120.27,80474376
2095.06,2112.01,74085056
2069.59,2110.36,76756832
2070.55,2102.66,78541408
2088.30,2107.23,65139096
2079.81,2111.80,70251472
2068.54,2099.52,68146640
2082.85,2131.74,86775216
2126.25,2159.14,73123480
2142.62,2156.59,64173584
2146.31,2165.54,78578936
2159.99,2201.70,101387592
2183.84,2204.64,85101008
2194.90,2214.55,86108672
2193.16,2228.63,109473144
2231.68,2250.50,109043128
2231.73,2249.17,93273640
2228.63,2248.15,103700928
2239.14,2255.26,122048408
2215.92,2260.87,157292944
2193.25,2227.93,113506408
2172.63,2231.92,174282000
2212.26,2224.94,106959056
2202.62,2234.39,134456784
2176.85,2207.62,115384416
2176.18,2192.58,100460832
2181.42,2209.15,108282656
2188.77,2211.07,113866456
2177.74,2206.53,137245504
2186.64,2207.10,118961856
2186.11,2203.30,125082304
2143.77,2198.32,157502704
2100.79,2153.21,125894520
2078.99,2102.38,83799376
2086.01,2117.91,88257096
2108.40,2127.94,79446736
2093.63,2117.28,69678304
2103.51,2128.58,83096856
2119.19,2141.60,81842608
2138.78,2166.17,100487344
2124.84,2158.15,91900024
2143.21,2160.58,76147944
2132.63,2157.31,89118472
2002.76,2018.16,61345384
1996.02,2023.27,65329440
2012.69,2027.76,66353660
2022.86,2047.32,75845152
2042.74,2056.57,72011128
2043.55,2061.06,97223384
2016.64,2055.51,115742072
2001.30,2020.45,76224248
2005.69,2036.94,77865392
2008.45,2024.63,74360192
2021.48,2038.70,74609416
2007.35,2028.96,79933392
2016.58,2029.54,74528576
1997.64,2021.68,76221280
